0.072,0.023,0.709
0.088,0.026,0.689
0.105,0.031,0.667
0.123,0.036,0.644
0.141,0.042,0.619
0.160,0.050,0.593
0.178,0.058,0.567
0.196,0.067,0.539
0.213,0.078,0.512
0.230,0.090,0.483
0.245,0.103,0.455
0.258,0.117,0.427
0.271,0.133,0.398
0.281,0.151,0.371
0.289,0.169,0.344
0.296,0.189,0.317
0.300,0.210,0.292
0.302,0.233,0.267
0.302,0.257,0.243
0.299,0.281,0.221
0.295,0.307,0.200
0.288,0.334,0.180
0.279,0.361,0.161
0.269,0.389,0.144
0.256,0.417,0.128
0.242,0.446,0.113
0.227,0.474,0.100
0.210,0.503,0.087
0.193,0.531,0.077
0.175,0.559,0.067
0.157,0.585,0.058
0.138,0.611,0.050
0.120,0.636,0.044
0.102,0.660,0.038
0.085,0.682,0.033
0.069,0.702,0.029
0.055,0.720,0.025
0.041,0.737,0.022
0.029,0.751,0.020
0.019,0.763,0.017
0.011,0.773,0.016
0.005,0.780,0.015
0.001,0.785,0.014
0.000,0.788,0.013
0.000,0.787,0.013
0.003,0.784,0.013
0.008,0.779,0.013
0.015,0.771,0.014
0.024,0.761,0.015
0.035,0.749,0.017
0.047,0.734,0.019
0.061,0.717,0.021
0.077,0.699,0.025
0.093,0.678,0.029
0.111,0.656,0.033
0.128,0.632,0.039
0.147,0.608,0.046
0.165,0.582,0.053
0.183,0.555,0.062
0.200,0.528,0.072
0.217,0.500,0.083
0.233,0.472,0.095
0.247,0.443,0.109
0.260,0.415,0.124
0.272,0.388,0.140
0.281,0.360,0.158
0.289,0.334,0.177
0.294,0.308,0.197
0.298,0.282,0.218
0.299,0.258,0.241
0.298,0.235,0.265
0.295,0.213,0.290
0.289,0.193,0.316
0.282,0.173,0.343
0.273,0.155,0.370
0.261,0.138,0.398
0.248,0.123,0.426
0.234,0.109,0.455
0.219,0.096,0.483
0.202,0.084,0.511
0.185,0.074,0.539
0.167,0.064,0.566
0.148,0.056,0.593
0.130,0.049,0.618
0.112,0.042,0.642
0.095,0.037,0.665
0.079,0.032,0.686
0.063,0.028,0.706
0.049,0.025,0.723
0.036,0.022,0.739
0.025,0.019,0.752
0.016,0.017,0.764
0.009,0.016,0.772
0.003,0.015,0.779
0.000,0.014,0.783
0.001,0.013,0.784
0.001,0.013,0.783
0.004,0.013,0.779
0.010,0.014,0.773
0.018,0.015,0.764
0.027,0.016,0.753
0.039,0.018,0.740
0.052,0.020,0.725
0.066,0.023,0.708
0.082,0.027,0.688
0.098,0.031,0.667
0.116,0.036,0.645
0.133,0.042,0.621
0.152,0.049,0.596
0.169,0.057,0.570
0.187,0.066,0.543
0.204,0.076,0.516
0.220,0.088,0.488
0.235,0.100,0.460
0.249,0.114,0.432
0.262,0.130,0.404
0.272,0.147,0.377
0.281,0.165,0.350
0.288,0.184,0.324
0.293,0.205,0.298
0.295,0.227,0.273
0.295,0.250,0.250
0.294,0.274,0.227
0.290,0.299,0.206
0.284,0.325,0.186
0.276,0.352,0.167
0.266,0.379,0.149
0.254,0.407,0.133
0.241,0.435,0.118
0.226,0.464,0.105
0.210,0.492,0.092
0.194,0.520,0.081
0.176,0.547,0.071
0.158,0.574,0.062
0.140,0.599,0.054
0.122,0.624,0.047
0.105,0.648,0.041
0.088,0.670,0.036
0.072,0.690,0.031
0.057,0.709,0.027
0.044,0.726,0.024
0.032,0.741,0.021
0.021,0.753,0.019
0.013,0.763,0.017
0.006,0.771,0.016
0.002,0.777,0.015
0.000,0.780,0.014
0.000,0.780,0.014
0.002,0.778,0.014
0.006,0.773,0.014
0.012,0.766,0.015
0.021,0.757,0.016
0.031,0.745,0.017
0.043,0.732,0.019
0.056,0.716,0.022
0.071,0.698,0.025
0.087,0.678,0.029
0.103,0.657,0.033
0.121,0.634,0.039
0.138,0.610,0.045
0.156,0.585,0.052
0.174,0.558,0.061
0.191,0.532,0.070
0.208,0.504,0.081
0.223,0.477,0.093
0.238,0.449,0.106
0.251,0.421,0.120
0.263,0.394,0.136
0.273,0.366,0.153
0.281,0.340,0.172
0.287,0.314,0.192
0.290,0.289,0.213
0.292,0.265,0.235
0.292,0.242,0.258
0.289,0.220,0.283
0.285,0.199,0.308
0.278,0.179,0.334
0.269,0.161,0.361
0.259,0.144,0.388
0.247,0.128,0.416
0.233,0.114,0.444
0.218,0.101,0.472
0.202,0.089,0.500
0.185,0.078,0.528
0.168,0.068,0.555
0.150,0.060,0.581
0.132,0.052,0.606
0.115,0.045,0.630
0.098,0.040,0.653
0.081,0.035,0.675
0.066,0.030,0.694
0.051,0.027,0.712
0.039,0.024,0.728
0.027,0.021,0.742
0.018,0.019,0.753
0.010,0.017,0.763
0.004,0.016,0.770
0.001,0.015,0.774
0.001,0.014,0.776
0.000,0.014,0.776
0.003,0.014,0.773
0.008,0.015,0.768
0.015,0.015,0.760
0.024,0.017,0.750
0.035,0.018,0.737
0.047,0.021,0.723
0.061,0.023,0.706
0.076,0.027,0.688
0.092,0.031,0.668
0.108,0.036,0.646
0.126,0.041,0.623
0.143,0.048,0.598
0.161,0.056,0.573
0.178,0.065,0.547
0.195,0.074,0.520
0.211,0.086,0.493
0.226,0.098,0.465
0.240,0.111,0.438
0.253,0.126,0.410
0.264,0.143,0.383
0.273,0.160,0.356
0.280,0.179,0.330
0.285,0.199,0.305
0.288,0.221,0.280
0.289,0.243,0.256
0.288,0.267,0.234
0.285,0.291,0.212
0.279,0.317,0.192
0.272,0.343,0.173
0.263,0.370,0.155
0.252,0.397,0.139
0.239,0.425,0.124
0.225,0.453,0.110
0.210,0.481,0.097
0.194,0.508,0.085
0.177,0.536,0.075
0.160,0.562,0.066
0.142,0.588,0.058
0.124,0.613,0.050
0.107,0.636,0.044
0.090,0.658,0.038
0.075,0.679,0.034
0.060,0.698,0.030
0.046,0.715,0.026
0.034,0.730,0.023
0.023,0.743,0.021
0.015,0.754,0.019
0.008,0.762,0.017
0.003,0.768,0.016
0.000,0.772,0.015
0.001,0.773,0.015
0.001,0.771,0.015
0.005,0.768,0.015
0.010,0.761,0.015
0.018,0.753,0.016
0.027,0.742,0.018
0.038,0.729,0.020
0.051,0.714,0.022
0.065,0.697,0.025
0.080,0.678,0.029
0.097,0.657,0.033
0.113,0.635,0.038
0.131,0.612,0.044
0.148,0.587,0.051
0.166,0.562,0.059
0.183,0.535,0.069
0.199,0.509,0.079
0.215,0.481,0.090
0.229,0.454,0.103
0.242,0.427,0.117
0.254,0.399,0.133
0.264,0.373,0.149
0.272,0.346,0.167
0.279,0.320,0.186
0.283,0.295,0.207
0.286,0.271,0.229
0.286,0.248,0.251
0.284,0.226,0.275
0.280,0.205,0.300
0.274,0.185,0.326
0.266,0.167,0.352
0.256,0.150,0.379
0.245,0.134,0.406
0.232,0.119,0.434
0.217,0.106,0.462
0.202,0.093,0.489
0.186,0.082,0.516
0.169,0.072,0.543
0.151,0.063,0.569
0.134,0.056,0.594
0.117,0.049,0.619
0.100,0.043,0.642
0.084,0.037,0.663
0.068,0.033,0.683
0.054,0.029,0.701
0.041,0.026,0.717
0.030,0.023,0.731
0.020,0.021,0.743
0.012,0.019,0.753
0.006,0.017,0.761
0.002,0.016,0.766
0.000,0.016,0.769
0.000,0.015,0.769
0.002,0.015,0.767
0.006,0.016,0.762
0.013,0.016,0.755
0.021,0.017,0.746
0.031,0.019,0.734
0.042,0.021,0.720
0.056,0.024,0.705
0.070,0.027,0.687
0.085,0.031,0.668
0.102,0.035,0.647
0.118,0.041,0.624
0.136,0.047,0.601
0.153,0.055,0.576
0.170,0.063,0.550
0.186,0.073,0.524
0.202,0.084,0.497
0.218,0.096,0.470
0.231,0.109,0.443
0.244,0.123,0.416
0.255,0.139,0.389
0.264,0.156,0.362
0.272,0.174,0.336
0.278,0.194,0.311
0.281,0.215,0.286
0.283,0.237,0.263
0.282,0.260,0.240
0.280,0.284,0.219
0.275,0.309,0.198
0.268,0.335,0.179
0.260,0.361,0.161
0.249,0.388,0.144
0.237,0.415,0.129
0.224,0.443,0.115
0.209,0.470,0.102
0.194,0.497,0.090
0.178,0.524,0.079
0.161,0.551,0.070
0.144,0.576,0.061
0.126,0.601,0.054
0.109,0.624,0.047
0.093,0.647,0.041
0.077,0.667,0.036
0.062,0.687,0.032
0.049,0.704,0.028
0.036,0.719,0.025
0.025,0.733,0.023
0.016,0.744,0.020
0.009,0.753,0.019
0.004,0.759,0.017
0.001,0.764,0.017
0.001,0.765,0.016
0.000,0.765,0.016
0.003,0.762,0.016
0.008,0.756,0.016
0.015,0.748,0.017
0.024,0.738,0.018
0.034,0.726,0.020
0.047,0.712,0.022
0.060,0.695,0.025
0.075,0.677,0.029
0.090,0.657,0.033
0.106,0.636,0.038
0.123,0.613,0.044
0.140,0.590,0.051
0.157,0.565,0.058
0.174,0.539,0.067
0.190,0.513,0.077
0.206,0.486,0.088
0.220,0.459,0.101
0.234,0.432,0.114
0.246,0.405,0.129
0.256,0.378,0.145
0.264,0.352,0.163
0.271,0.327,0.182
0.276,0.302,0.202
0.279,0.278,0.223
0.280,0.255,0.245
0.278,0.232,0.268
0.275,0.211,0.293
0.270,0.191,0.318
0.262,0.173,0.344
0.253,0.155,0.370
0.242,0.139,0.397
0.230,0.124,0.424
0.216,0.110,0.451
0.202,0.098,0.479
0.186,0.087,0.505
0.170,0.076,0.532
0.153,0.067,0.558
0.136,0.059,0.583
0.119,0.052,0.607
0.102,0.046,0.630
0.086,0.040,0.652
0.071,0.035,0.672
0.056,0.031,0.690
0.043,0.028,0.707
0.032,0.025,0.721
0.022,0.022,0.734
0.013,0.020,0.744
0.007,0.019,0.752
0.002,0.018,0.758
0.000,0.017,0.761
0.000,0.016,0.762
0.001,0.016,0.760
0.005,0.016,0.756
0.010,0.017,0.750
0.018,0.018,0.742
0.027,0.020,0.731
0.038,0.021,0.718
0.051,0.024,0.703
0.064,0.027,0.686
0.079,0.031,0.667
0.095,0.035,0.647
0.111,0.041,0.625
0.128,0.047,0.603
0.145,0.054,0.578
0.162,0.062,0.553
0.178,0.071,0.528
0.194,0.082,0.502
0.209,0.093,0.475
0.223,0.106,0.448
0.235,0.120,0.421
0.247,0.135,0.395
0.256,0.152,0.368
0.264,0.170,0.342
0.270,0.189,0.317
0.274,0.209,0.293
0.276,0.231,0.269
0.276,0.253,0.246
0.274,0.277,0.225
0.270,0.301,0.204
0.264,0.326,0.185
0.256,0.352,0.167
0.247,0.379,0.150
0.235,0.406,0.134
0.223,0.433,0.120
0.209,0.460,0.107
0.194,0.487,0.094
0.178,0.513,0.084
0.162,0.540,0.074
0.145,0.565,0.065
0.128,0.590,0.057
0.111,0.613,0.050
0.095,0.635,0.044
0.079,0.656,0.039
0.065,0.676,0.034
0.051,0.693,0.031
0.039,0.709,0.027
0.028,0.722,0.024
0.018,0.734,0.022
0.011,0.743,0.020
0.005,0.751,0.019
0.001,0.755,0.018
0.000,0.758,0.017
0.000,0.758,0.017
0.002,0.756,0.017
0.007,0.751,0.017
0.013,0.744,0.018
0.021,0.735,0.019
0.031,0.723,0.021
0.042,0.709,0.023
0.055,0.694,0.026
0.069,0.677,0.029
0.084,0.657,0.033
0.100,0.637,0.038
0.116,0.615,0.043
0.133,0.592,0.050
0.149,0.567,0.057
0.166,0.542,0.066
0.182,0.517,0.076
0.197,0.490,0.086
0.212,0.464,0.098
0.225,0.437,0.112
0.237,0.411,0.126
0.248,0.384,0.142
0.257,0.358,0.159
0.264,0.333,0.177
0.269,0.308,0.196
0.272,0.284,0.217
0.274,0.261,0.239
0.273,0.239,0.261
0.270,0.218,0.285
0.265,0.198,0.310
0.259,0.179,0.335
0.250,0.161,0.361
0.240,0.145,0.388
0.228,0.129,0.414
0.215,0.115,0.441
0.201,0.103,0.468
0.186,0.091,0.495
0.170,0.081,0.521
0.154,0.071,0.547
0.137,0.063,0.572
0.121,0.055,0.596
0.104,0.049,0.619
0.088,0.043,0.640
0.073,0.038,0.661
0.059,0.034,0.679
0.046,0.030,0.696
0.034,0.027,0.711
0.024,0.024,0.724
0.015,0.022,0.734
0.008,0.020,0.743
0.003,0.019,0.749
0.000,0.018,0.753
0.001,0.017,0.755
0.000,0.017,0.754
0.003,0.017,0.751
0.008,0.018,0.745
0.015,0.019,0.737
0.024,0.020,0.727
0.034,0.022,0.715
0.046,0.024,0.701
0.059,0.027,0.685
0.073,0.031,0.667
0.089,0.035,0.648
0.104,0.040,0.627
0.121,0.046,0.604
0.137,0.053,0.581
0.154,0.061,0.556
0.170,0.070,0.531
0.185,0.080,0.506
0.200,0.091,0.479
0.214,0.104,0.453
0.227,0.117,0.427
0.238,0.132,0.400
0.248,0.148,0.374
0.257,0.165,0.348
0.263,0.184,0.323
0.267,0.204,0.299
0.270,0.225,0.275
0.271,0.247,0.253
0.269,0.270,0.231
0.266,0.294,0.210
0.260,0.318,0.191
0.253,0.344,0.173
0.244,0.370,0.156
0.233,0.396,0.140
0.221,0.423,0.125
0.208,0.450,0.111
0.194,0.476,0.099
0.178,0.503,0.088
0.163,0.529,0.078
0.146,0.554,0.069
0.130,0.578,0.061
0.113,0.602,0.053
0.097,0.624,0.047
0.082,0.645,0.042
0.067,0.665,0.037
0.053,0.682,0.033
0.041,0.698,0.029
0.030,0.712,0.026
0.020,0.724,0.024
0.012,0.734,0.022
0.006,0.742,0.020
0.002,0.747,0.019
0.000,0.750,0.018
0.000,0.751,0.018
0.001,0.749,0.018
0.005,0.745,0.018
0.011,0.739,0.019
0.018,0.731,0.020
0.027,0.720,0.021
0.038,0.707,0.023
0.050,0.692,0.026
0.064,0.676,0.029
0.078,0.657,0.033
0.093,0.637,0.038
0.109,0.616,0.043
0.125,0.594,0.049
0.142,0.570,0.057
0.158,0.546,0.065
0.174,0.520,0.074
0.189,0.495,0.085
0.203,0.469,0.096
0.217,0.442,0.109
0.229,0.416,0.123
0.240,0.390,0.138
0.249,0.364,0.155
0.256,0.339,0.172
0.262,0.314,0.191
0.266,0.290,0.211
0.267,0.267,0.233
0.267,0.245,0.255
0.265,0.224,0.278
0.261,0.204,0.302
0.255,0.185,0.327
0.247,0.167,0.353
0.238,0.150,0.379
0.227,0.135,0.405
0.214,0.121,0.431
0.201,0.108,0.458
0.186,0.096,0.484
0.171,0.085,0.510
0.155,0.075,0.536
0.139,0.066,0.561
0.122,0.059,0.585
0.106,0.052,0.608
0.091,0.046,0.629
0.076,0.041,0.650
0.061,0.036,0.668
0.048,0.032,0.685
0.036,0.029,0.700
0.026,0.026,0.714
0.017,0.024,0.725
0.010,0.022,0.734
0.004,0.020,0.741
0.001,0.019,0.745
0.001,0.019,0.747
0.000,0.018,0.747
0.002,0.018,0.745
0.007,0.019,0.740
0.013,0.020,0.733
0.021,0.021,0.724
0.031,0.023,0.712
0.042,0.025,0.699
0.054,0.028,0.684
0.068,0.031,0.666
0.083,0.035,0.648
0.098,0.040,0.627
0.114,0.046,0.606
0.130,0.053,0.583
0.146,0.060,0.559
0.162,0.069,0.535
0.177,0.078,0.509
0.192,0.089,0.484
0.206,0.101,0.458
0.219,0.114,0.432
0.230,0.129,0.406
0.240,0.144,0.380
0.249,0.161,0.354
0.256,0.179,0.329
0.261,0.199,0.305
0.264,0.219,0.282
0.265,0.240,0.259
0.264,0.263,0.237
0.261,0.286,0.217
0.256,0.311,0.197
0.250,0.336,0.178
0.241,0.361,0.161
0.231,0.387,0.145
0.220,0.413,0.130
0.207,0.440,0.116
0.193,0.466,0.104
0.179,0.492,0.092
0.163,0.518,0.082
0.147,0.543,0.073
0.131,0.567,0.064
0.115,0.591,0.057
0.099,0.613,0.050
0.084,0.634,0.045
0.069,0.654,0.040
0.056,0.672,0.035
0.043,0.688,0.032
0.032,0.702,0.028
0.022,0.715,0.026
0.014,0.725,0.024
0.007,0.733,0.022
0.003,0.739,0.021
0.000,0.743,0.020
0.001,0.744,0.019
0.001,0.743,0.019
0.004,0.740,0.019
0.009,0.734,0.020
0.016,0.726,0.021
0.024,0.716,0.022
0.034,0.704,0.024
0.046,0.690,0.026
0.058,0.675,0.029
0.072,0.657,0.033
0.087,0.638,0.038
0.102,0.617,0.043
0.118,0.595,0.049
0.134,0.572,0.056
0.150,0.548,0.064
0.166,0.524,0.073
0.181,0.499,0.083
0.195,0.473,0.094
0.208,0.447,0.106
0.221,0.421,0.120
0.232,0.395,0.135
0.241,0.370,0.151
0.249,0.345,0.168
0.255,0.320,0.186
0.259,0.296,0.206
0.261,0.273,0.227
0.262,0.251,0.248
0.260,0.230,0.271
0.257,0.210,0.295
0.251,0.191,0.319
0.244,0.173,0.344
0.235,0.156,0.370
0.225,0.140,0.396
0.213,0.126,0.422
0.200,0.112,0.448
0.186,0.100,0.474
0.171,0.089,0.500
0.156,0.079,0.525
0.140,0.070,0.550
0.124,0.062,0.574
0.108,0.055,0.597
0.093,0.049,0.618
0.078,0.043,0.639
0.064,0.039,0.658
0.050,0.034,0.675
0.038,0.031,0.690
0.028,0.028,0.704
0.019,0.026,0.715
0.011,0.024,0.725
0.006,0.022,0.732
0.002,0.021,0.737
0.000,0.020,0.740
0.000,0.020,0.741
0.001,0.019,0.739
0.005,0.020,0.735
0.011,0.020,0.728
0.018,0.022,0.720
0.027,0.023,0.709
0.038,0.025,0.697
0.050,0.028,0.682
0.063,0.031,0.666
0.077,0.035,0.648
0.092,0.040,0.628
0.107,0.045,0.607
0.123,0.052,0.585
0.138,0.059,0.562
0.154,0.067,0.538
0.169,0.077,0.513
0.184,0.087,0.488
0.198,0.099,0.462
0.211,0.112,0.437
0.222,0.126,0.411
0.233,0.141,0.385
0.241,0.157,0.360
0.248,0.175,0.335
0.254,0.194,0.311
0.257,0.213,0.288
0.259,0.234,0.265
0.258,0.256,0.243
0.256,0.279,0.223
0.252,0.303,0.203
0.246,0.328,0.184
0.238,0.353,0.167
0.229,0.378,0.150
0.218,0.404,0.135
0.206,0.430,0.121
0.193,0.456,0.108
0.179,0.482,0.097
0.164,0.507,0.086
0.148,0.532,0.077
0.133,0.556,0.068
0.117,0.580,0.060
0.101,0.602,0.053
0.086,0.623,0.047
0.072,0.643,0.042
0.058,0.661,0.038
0.045,0.678,0.034
0.034,0.692,0.031
0.024,0.705,0.028
0.016,0.716,0.025
0.009,0.724,0.024
0.004,0.731,0.022
0.001,0.735,0.021
0.001,0.737,0.020
0.000,0.737,0.020
0.003,0.734,0.020
0.007,0.729,0.021
0.013,0.722,0.021
0.021,0.713,0.023
0.031,0.702,0.025
0.041,0.688,0.027
0.054,0.673,0.030
0.067,0.656,0.033
0.081,0.638,0.038
0.096,0.618,0.043
0.111,0.597,0.048
0.127,0.575,0.055
0.143,0.551,0.063
0.158,0.527,0.071
0.173,0.502,0.081
0.187,0.477,0.092
0.200,0.452,0.104
0.213,0.426,0.117
0.224,0.401,0.131
0.233,0.376,0.147
0.241,0.351,0.164
0.248,0.326,0.182
0.252,0.302,0.201
0.255,0.279,0.221
0.256,0.257,0.242
0.255,0.236,0.264
0.252,0.216,0.288
0.247,0.196,0.311
0.241,0.178,0.336
0.233,0.161,0.361
0.223,0.145,0.387
0.212,0.131,0.412
0.199,0.117,0.438
0.186,0.105,0.464
0.171,0.094,0.489
0.157,0.083,0.515
0.141,0.074,0.539
0.126,0.066,0.563
0.110,0.058,0.586
0.095,0.052,0.607
0.080,0.046,0.628
0.066,0.041,0.647
0.053,0.037,0.664
0.041,0.033,0.680
0.030,0.030,0.694
0.021,0.027,0.706
0.013,0.025,0.716
0.007,0.024,0.724
0.002,0.022,0.729
0.000,0.021,0.733
0.001,0.021,0.734
0.001,0.021,0.733
0.004,0.021,0.729
0.009,0.021,0.724
0.016,0.022,0.716
0.024,0.024,0.706
0.034,0.026,0.694
0.045,0.028,0.680
0.058,0.032,0.665
0.071,0.035,0.647
0.086,0.040,0.628
0.100,0.045,0.608
0.116,0.051,0.587
0.131,0.058,0.564
0.147,0.066,0.541
0.162,0.075,0.517
0.176,0.086,0.492
0.190,0.097,0.467
0.203,0.109,0.441
0.215,0.123,0.416
0.225,0.137,0.391
0.234,0.153,0.366
0.241,0.170,0.341
0.247,0.189,0.317
0.251,0.208,0.294
0.253,0.229,0.271
0.253,0.250,0.249
0.251,0.273,0.229
0.248,0.296,0.209
0.242,0.320,0.190
0.235,0.344,0.172
0.227,0.369,0.156
0.216,0.395,0.141
0.205,0.421,0.126
0.192,0.446,0.113
0.179,0.472,0.101
0.164,0.497,0.090
0.149,0.522,0.081
0.134,0.546,0.072
0.119,0.569,0.064
0.103,0.591,0.057
0.088,0.613,0.050
0.074,0.632,0.045
0.060,0.651,0.040
0.048,0.667,0.036
0.036,0.682,0.033
0.026,0.695,0.030
0.017,0.707,0.027
0.010,0.716,0.025
0.005,0.723,0.024
0.001,0.727,0.022
0.000,0.730,0.022
0.000,0.730,0.021
0.002,0.728,0.021
0.005,0.724,0.022
0.011,0.718,0.022
0.018,0.709,0.023
0.027,0.699,0.025
0.038,0.686,0.027
0.049,0.672,0.030
0.062,0.656,0.033
0.076,0.638,0.038
0.090,0.619,0.042
0.105,0.598,0.048
0.120,0.577,0.054
0.135,0.554,0.062
0.150,0.530,0.070
0.165,0.506,0.080
0.179,0.481,0.090
0.193,0.456,0.102
0.205,0.431,0.114
0.216,0.406,0.128
0.226,0.381,0.144
0.234,0.356,0.160
0.241,0.332,0.177
0.246,0.308,0.196
0.249,0.285,0.216
0.250,0.263,0.236
0.250,0.242,0.258
0.247,0.222,0.281
0.243,0.202,0.304
0.237,0.184,0.328
0.230,0.167,0.353
0.221,0.151,0.378
0.210,0.136,0.403
0.198,0.122,0.429
0.185,0.109,0.454
0.172,0.098,0.479
0.157,0.087,0.504
0.142,0.078,0.529
0.127,0.069,0.552
0.112,0.062,0.575
0.097,0.055,0.597
0.082,0.049,0.617
0.068,0.044,0.636
0.055,0.039,0.654
0.043,0.035,0.670
0.032,0.032,0.684
0.022,0.029,0.697
0.014,0.027,0.707
0.008,0.025,0.715
0.003,0.024,0.721
0.000,0.023,0.725
0.001,0.022,0.727
0.000,0.022,0.726
0.003,0.022,0.724
0.007,0.022,0.719
0.013,0.023,0.712
0.021,0.025,0.703
0.030,0.026,0.691
0.041,0.029,0.678
0.053,0.032,0.663
0.066,0.036,0.647
0.080,0.040,0.629
0.094,0.045,0.609
0.109,0.051,0.588
0.124,0.058,0.566
0.139,0.065,0.543
0.154,0.074,0.520
0.168,0.084,0.496
0.182,0.095,0.471
0.195,0.107,0.446
0.207,0.120,0.421
0.217,0.134,0.396
0.227,0.150,0.371
0.234,0.166,0.347
0.240,0.184,0.323
0.244,0.203,0.300
0.247,0.223,0.277
0.248,0.244,0.255
0.246,0.266,0.235
0.243,0.289,0.215
0.239,0.312,0.196
0.232,0.336,0.178
0.224,0.361,0.161
0.215,0.386,0.146
0.204,0.411,0.131
0.192,0.437,0.118
0.178,0.462,0.106
0.165,0.487,0.095
0.150,0.511,0.085
0.135,0.535,0.075
0.120,0.559,0.067
0.105,0.581,0.060
0.090,0.602,0.054
0.076,0.622,0.048
0.063,0.640,0.043
0.050,0.657,0.039
0.038,0.673,0.035
0.028,0.686,0.032
0.019,0.697,0.029
0.012,0.707,0.027
0.006,0.714,0.025
0.002,0.720,0.024
0.000,0.723,0.023
0.001,0.724,0.022
0.001,0.722,0.022
0.004,0.719,0.023
0.009,0.713,0.023
0.016,0.706,0.024
0.024,0.696,0.026
0.034,0.684,0.028
0.045,0.670,0.031
0.057,0.655,0.034
0.070,0.638,0.038
0.084,0.619,0.042
0.098,0.599,0.048
0.113,0.578,0.054
0.128,0.556,0.061
0.143,0.533,0.069
0.158,0.509,0.078
0.172,0.485,0.088
0.185,0.461,0.100
0.197,0.436,0.112
0.209,0.411,0.125
0.218,0.386,0.140
0.227,0.362,0.156
0.234,0.338,0.173
0.239,0.314,0.191
0.243,0.291,0.210
0.245,0.269,0.231
0.245,0.248,0.252
0.243,0.227,0.274
0.239,0.208,0.297
0.234,0.190,0.320
0.227,0.172,0.345
0.218,0.156,0.369
0.208,0.141,0.394
0.197,0.127,0.419
0.185,0.114,0.444
0.172,0.102,0.469
0.158,0.092,0.494
0.143,0.082,0.518
0.128,0.073,0.542
0.113,0.065,0.565
0.099,0.058,0.586
0.084,0.052,0.607
0.070,0.047,0.626
0.057,0.042,0.644
0.045,0.038,0.660
0.034,0.034,0.675
0.024,0.031,0.687
0.016,0.029,0.698
0.009,0.027,0.707
0.004,0.025,0.713
0.001,0.024,0.718
0.001,0.023,0.720
0.000,0.023,0.720
0.002,0.023,0.718
0.006,0.023,0.714
0.011,0.024,0.708
0.018,0.025,0.699
0.027,0.027,0.689
0.037,0.029,0.676
0.049,0.032,0.662
0.061,0.036,0.646
0.074,0.040,0.629
0.088,0.045,0.610
0.103,0.050,0.590
0.117,0.057,0.568
0.132,0.064,0.546
0.147,0.073,0.523
0.161,0.082,0.499
0.175,0.093,0.475
0.187,0.104,0.450
0.199,0.117,0.426
0.210,0.131,0.401
0.219,0.146,0.377
0.227,0.162,0.353
0.234,0.180,0.329
0.238,0.198,0.306
0.241,0.218,0.283
0.242,0.238,0.261
0.242,0.260,0.240
0.239,0.282,0.221
0.235,0.305,0.202
0.229,0.329,0.184
0.222,0.353,0.167
0.213,0.377,0.151
0.202,0.402,0.136
0.191,0.427,0.123
0.178,0.452,0.110
0.165,0.477,0.099
0.151,0.501,0.089
0.136,0.525,0.079
0.121,0.548,0.071
0.107,0.570,0.063
0.092,0.592,0.057
0.078,0.611,0.051
0.065,0.630,0.046
0.052,0.647,0.041
0.040,0.663,0.037
0.030,0.676,0.034
0.021,0.688,0.031
0.013,0.698,0.029
0.007,0.706,0.027
0.003,0.712,0.025
0.000,0.716,0.024
0.001,0.717,0.024
0.000,0.716,0.023
0.003,0.714,0.024
0.007,0.709,0.024
0.014,0.702,0.025
0.021,0.692,0.027
0.030,0.681,0.028
0.041,0.668,0.031
0.052,0.654,0.034
0.065,0.637,0.038
0.078,0.620,0.042
0.092,0.600,0.047
0.107,0.580,0.053
0.121,0.558,0.060
0.136,0.536,0.068
0.150,0.513,0.077
0.164,0.489,0.087
0.177,0.465,0.098
0.190,0.440,0.110
0.201,0.416,0.123
0.211,0.391,0.137
0.220,0.367,0.152
0.227,0.343,0.169
0.233,0.320,0.186
0.237,0.297,0.205
0.239,0.275,0.225
0.240,0.254,0.246
0.238,0.233,0.267
0.235,0.214,0.290
0.230,0.195,0.313
0.224,0.178,0.337
0.216,0.162,0.361
0.207,0.146,0.385
0.196,0.132,0.410
0.184,0.119,0.435
0.171,0.107,0.460
0.158,0.096,0.484
0.144,0.086,0.508
0.129,0.077,0.532
0.115,0.069,0.554
0.100,0.062,0.576
0.086,0.055,0.597
0.072,0.050,0.616
0.059,0.045,0.634
0.047,0.040,0.650
0.036,0.037,0.665
0.026,0.033,0.678
0.018,0.031,0.689
0.011,0.029,0.698
0.005,0.027,0.705
0.002,0.026,0.710
0.000,0.025,0.713
0.000,0.024,0.714
0.001,0.024,0.712
0.004,0.024,0.709
0.009,0.025,0.703
0.016,0.026,0.695
0.024,0.028,0.686
0.034,0.030,0.674
0.044,0.033,0.661
0.056,0.036,0.645
0.069,0.040,0.629
0.083,0.045,0.610
0.097,0.050,0.591
0.111,0.056,0.570
0.125,0.064,0.548
0.140,0.072,0.526
0.154,0.081,0.503
0.167,0.091,0.479
0.180,0.102,0.455
0.192,0.115,0.430
0.203,0.128,0.406
0.212,0.143,0.382
0.220,0.159,0.358
0.227,0.175,0.334
0.232,0.193,0.311
0.235,0.212,0.289
0.237,0.232,0.267
0.237,0.253,0.246
0.235,0.275,0.226
0.231,0.298,0.207
0.226,0.321,0.189
0.219,0.345,0.172
0.210,0.369,0.156
0.201,0.393,0.142
0.190,0.418,0.128
0.178,0.443,0.115
0.165,0.467,0.104
0.151,0.491,0.093
0.137,0.515,0.083
